Date,Time,BMS- Power,MPSA- Ouput P,Load MFM- Active Power,BMS- State of Charge,DG MFM- Active Power,Irradiation,Solar MFM- Active Power
10-11-2024,08:41:01,-109,-117.1,9.7,52,0,368.9,128.9
10-11-2024,08:41:31,-109,-117.1,9.7,52,0,368.9,128.9
10-11-2024,08:42:01,-112,-118.3,9.7,53,0,370.9,129.4
10-11-2024,08:42:31,-110,-118.2,9.7,53,0,370,129.4
10-11-2024,08:43:01,-110,-117,9.8,54,0,370.5,128.2
10-11-2024,08:43:31,-110,-117,9.8,54,0,370.5,128.2
10-11-2024,08:44:01,-111,-119.5,9.7,55,0,373.5,128.2
10-11-2024,08:44:31,-111,-119.5,9.7,55,0,373.5,128.2
10-11-2024,08:45:01,-109,-115.9,7.8,55,0,375.1,125.9
10-11-2024,08:45:31,-109,-115.9,7.8,55,0,374.2,125.9
10-11-2024,08:46:01,-111,-116.5,7.8,56,0,372.8,125.1
10-11-2024,08:46:31,-109,-116.5,7.8,56,0,372.8,125.1
10-11-2024,08:47:01,-112,-115.9,7.8,57,0,377.4,125.1
10-11-2024,08:47:31,-110,-116.4,7.8,57,0,377.4,125.1
10-11-2024,08:48:01,-109,-115.6,7.8,58,0,387.7,125.3
10-11-2024,08:48:31,-110,-115.6,7.8,58,0,387.7,125.3
10-11-2024,08:49:01,-110,-116.8,7.8,59,0,392.8,124.9
10-11-2024,08:49:31,-110,-116.5,7.8,59,0,392.8,124.9
10-11-2024,08:50:01,-111,-117.2,7.5,59,0,398,125
10-11-2024,08:50:31,-111,-116.9,7.5,59,0,398,125
10-11-2024,08:51:01,-112,-117.9,7.6,60,0,399,126.4
10-11-2024,08:51:31,-112,-117.6,7.6,60,0,399,125.2
10-11-2024,08:52:01,-109,-116.3,7.5,61,0,406.3,125
10-11-2024,08:52:31,-110,-117.3,7.5,61,0,406.3,125
10-11-2024,08:53:01,-111,-116.8,7.5,62,0,412,125.3
10-11-2024,08:53:31,-110,-116.8,7.5,62,0,412,125.3
10-11-2024,08:54:01,-111,-118.1,7.5,63,0,417.4,124.9
10-11-2024,08:54:31,-111,-117.4,7.6,63,0,417.4,124.9
10-11-2024,08:55:01,-109,-116.2,7.5,63,0,422,124.9
10-11-2024,08:55:31,-109,-116.2,7.5,63,0,422,124.9
10-11-2024,08:56:01,-108,-115.3,7.6,64,0,422.8,124
10-11-2024,08:56:31,-108,-115.3,7.6,64,0,422.5,124
10-11-2024,08:57:01,-111,-117,7.5,65,0,423.1,124.7
10-11-2024,08:57:31,-112,-116.9,7.5,65,0,423,124.7
10-11-2024,08:58:01,-108,-115.5,7.5,66,0,424.1,125.5
10-11-2024,08:58:31,-108,-115.5,7.5,66,0,424.1,125.5
10-11-2024,08:59:01,-110,-118,9.6,67,0,427.3,127.9
10-11-2024,08:59:31,-110,-117.4,9.5,67,0,427.3,127.9
10-11-2024,09:00:01,-111,-118,10,67,0,429,128.2
10-11-2024,09:00:31,-111,-118,10,67,0,429,128.2
10-11-2024,09:01:01,-111,-117,10,68,0,431,127.7
10-11-2024,09:01:31,-111,-116.5,10,68,0,431,127.7
10-11-2024,09:02:01,-113,-118.1,9.7,69,0,440.1,127.4
10-11-2024,09:02:31,-113,-118.1,9.7,69,0,440.1,127.4
10-11-2024,09:03:01,-113,-119.1,9.7,70,0,440.8,128.4
10-11-2024,09:03:31,-113,-119.1,9.7,70,0,440.8,128.4
10-11-2024,09:04:01,-109,-115.8,7.8,71,0,444.6,125.5
10-11-2024,09:04:31,-111,-116.6,7.8,71,0,444.6,125.5
10-11-2024,09:05:01,-93,-99.4,7.7,71,0,449.1,107.6
10-11-2024,09:05:31,-94,-99.4,7.7,71,0,449.1,107.6
10-11-2024,09:06:01,-92,-99.5,7.8,72,0,453.8,108.3
10-11-2024,09:06:31,-94,-99.2,7.8,72,0,453.8,108
10-11-2024,09:07:01,-93,-100.2,7.6,72,0,459.1,108.2
10-11-2024,09:07:31,-93,-100.2,7.6,72,0,459.1,108.7
10-11-2024,09:08:01,-96,-97.6,7.2,73,0,461.4,105.6
10-11-2024,09:08:31,-94,-97.6,7.2,73,0,461.2,105.6
10-11-2024,09:09:01,-93,-97.7,7.1,74,0,464.6,105.6
10-11-2024,09:09:31,-93,-97.5,7.1,74,0,464.6,105.6
10-11-2024,09:10:01,-91,-97.8,7,74,0,468.5,105.4
10-11-2024,09:10:31,-91,-97.8,7,74,0,468.5,105.4
10-11-2024,09:11:01,-92,-97.6,7,75,0,469.5,105.5
10-11-2024,09:11:31,-91,-97.7,7,75,0,468.9,105.5
10-11-2024,09:12:01,-70,-74.2,7.1,76,0,471.4,105.5
10-11-2024,09:12:31,-70,-74.2,7,76,0,471.4,105.5
10-11-2024,09:13:01,-67,-73.5,7.6,76,0,470.5,81.6
10-11-2024,09:13:31,-67,-74,7.6,76,0,470.5,81.6
10-11-2024,09:14:01,-67,-73.5,7.4,77,0,475.1,81.7
10-11-2024,09:14:31,-67,-73.5,7.4,77,0,475.1,81.8
10-11-2024,09:15:01,-70,-73.9,7.4,77,0,480.1,81.6
10-11-2024,09:15:31,-70,-73.8,7.4,77,0,480.1,81.6
10-11-2024,09:16:01,-67,-74.1,7.2,78,0,484.1,81.7
10-11-2024,09:16:31,-67,-74.1,7.1,78,0,484.1,81.7
10-11-2024,09:17:01,-64,-68.1,9.2,78,0,486.2,81.7
10-11-2024,09:17:31,-64,-68.1,9.2,78,0,486.2,78.6
10-11-2024,09:18:01,-69,-74.4,9.1,79,0,491.7,83.6
10-11-2024,09:18:31,-69,-74.4,9.1,79,0,491.7,83.6
10-11-2024,09:19:01,-68,-74.7,9.1,79,0,495.5,84.1
10-11-2024,09:19:31,-68,-74.7,9.1,79,0,495.5,84.2
10-11-2024,09:20:01,-70,-73.8,9.1,80,0,496.1,83.4
10-11-2024,09:20:31,-69,-73.8,9.1,80,0,496,83.4
10-11-2024,09:21:01,-70,-75,9.5,80,0,498.3,84.8
10-11-2024,09:21:31,-71,-76.4,9.5,80,0,498.3,84.8
10-11-2024,09:22:01,-63,-66.8,7.4,80,0,500.7,84.6
10-11-2024,09:22:31,-63,-66.8,7.4,80,0,500.7,84.6
10-11-2024,09:23:01,-44,-48.5,7.4,81,0,502.5,56.4
10-11-2024,09:23:31,-44,-48.5,7.4,81,0,504.4,56.4
10-11-2024,09:24:01,-43,-49.2,7.1,81,0,501.9,56.5
10-11-2024,09:24:31,-42,-49.2,7.1,81,0,501.9,56.6
10-11-2024,09:25:01,-44,-48.6,7.3,81,0,500.1,56.5
10-11-2024,09:25:31,-44,-49.1,7.3,81,0,500.2,56.5
10-11-2024,09:26:01,-48,-51.9,7.1,82,0,502.5,57.6
10-11-2024,09:26:31,-47,-50,7.1,82,0,502.5,57.6
10-11-2024,09:27:01,-44,-49.4,7.7,82,0,503.7,57.4
10-11-2024,09:27:31,-45,-49.4,7.7,82,0,503.2,57.4
10-11-2024,09:28:01,-46,-49.6,7.6,82,0,509.4,57.4
10-11-2024,09:28:31,-45,-49.6,7.6,82,0,509.4,57.4
10-11-2024,09:29:01,-46,-49.4,7.6,83,0,518.1,57.4
10-11-2024,09:29:31,-46,-49.3,7.6,83,0,518.1,57.4
10-11-2024,09:30:01,-45,-49.6,7.6,83,0,521.6,57.6
10-11-2024,09:30:31,-46,-49.6,7.5,83,0,521.6,57.6
10-11-2024,09:31:01,-43,-49.1,7.7,83,0,522.7,57.5
10-11-2024,09:31:31,-43,-49.1,7.7,83,0,522.7,57.5
10-11-2024,09:32:01,-45,-48.9,8.1,84,0,527.9,57.4
10-11-2024,09:32:31,-45,-49,8.1,84,0,527.9,57.4
10-11-2024,09:33:01,-45,-49.2,7.9,84,0,519.5,57.5
10-11-2024,09:33:31,-43,-49.2,7.9,84,0,519.5,57.5
10-11-2024,09:34:01,-46,-49.2,7.9,84,0,525.9,57.4
10-11-2024,09:34:31,-46,-49.2,7.9,84,0,525.9,57.4
10-11-2024,09:35:01,-42,-47.1,7.9,85,0,538.5,57.6
10-11-2024,09:35:31,-42,-47.1,7.9,85,0,538.5,57.6
10-11-2024,09:36:01,-45,-50.1,9.9,85,0,535.9,60.4
10-11-2024,09:36:31,-44,-50.1,9.9,85,0,535.9,60.4
10-11-2024,09:37:01,-46,-50.4,9.9,85,0,541.1,60.4
10-11-2024,09:37:31,-44,-50.1,9.9,85,0,541.1,60.4
10-11-2024,09:38:01,-46,-50.7,9.6,85,0,543.2,60.4
10-11-2024,09:38:31,-46,-50.7,9.6,85,0,541.2,60.4
10-11-2024,09:39:01,-19,-23.4,9.5,86,0,540.3,33.2
10-11-2024,09:39:31,-19,-23.5,9.5,86,0,540,33.2
10-11-2024,09:40:01,-23,-25.3,9.5,86,0,541.5,33.4
10-11-2024,09:40:31,-23,-25.3,9.5,86,0,541.5,33.4
10-11-2024,09:41:01,-22,-25.4,7.5,86,0,550.2,33.3
10-11-2024,09:41:31,-22,-25.4,7.6,86,0,550.2,33.3
10-11-2024,09:42:01,-20,-25.2,7.6,86,0,559.2,33.2
10-11-2024,09:42:31,-22,-25.4,7.6,86,0,559.2,33.2
10-11-2024,09:43:01,-20,-25.2,7.6,86,0,562.2,33.2
10-11-2024,09:43:31,-23,-25.4,7.6,86,0,562.2,33.2
10-11-2024,09:44:01,-19,-25.2,7.6,86,0,566.3,33.2
10-11-2024,09:44:31,-19,-25.1,7.6,86,0,566.3,33.2
10-11-2024,09:45:01,-21,-25.4,7.6,87,0,575.1,33.4
10-11-2024,09:45:31,-21,-25.4,7.6,87,0,575.1,33.4
10-11-2024,09:46:01,-22,-25.2,7.6,87,0,580.9,33.2
10-11-2024,09:46:31,-22,-25.2,7.6,87,0,580.9,33.2
10-11-2024,09:47:01,-20,-25.2,7.8,87,0,581,33.4
10-11-2024,09:47:31,-20,-25.2,7.8,87,0,580.9,33.2
10-11-2024,09:48:01,-19,-25.4,7.6,87,0,575.5,33.3
10-11-2024,09:48:31,-20,-25.4,7.7,87,0,573.3,33.3
10-11-2024,09:49:01,-21,-25.2,7.6,87,0,576.5,33.4
10-11-2024,09:49:31,-20,-25.2,7.6,87,0,576.1,33.4
10-11-2024,09:50:01,-21,-25,7.7,87,0,578.4,33.3
10-11-2024,09:50:31,-21,-25.1,7.7,87,0,578.4,33.3
10-11-2024,09:51:01,-20,-25.5,7.6,87,0,584.4,33.3
10-11-2024,09:51:31,-20,-25.5,7.6,87,0,584.4,33.3
10-11-2024,09:52:01,-19,-24.6,8.1,88,0,590.5,33.6
10-11-2024,09:52:31,-20,-24.5,8.2,88,0,590.5,33.4
10-11-2024,09:53:01,-21,-25,8,88,0,598.2,33.2
10-11-2024,09:53:31,-21,-25,8,88,0,598.2,33.2
10-11-2024,09:54:01,-19,-23.3,9.7,88,0,589.9,33.5
10-11-2024,09:54:31,-19,-23.3,9.7,88,0,589.9,33.5
10-11-2024,09:55:01,-19,-23.4,9.6,88,0,604.1,33.3
10-11-2024,09:55:31,-19,-23.3,9.6,88,0,603.8,33.3
10-11-2024,09:56:01,-18,-23.6,9.5,88,0,605.6,33.2
10-11-2024,09:56:31,-18,-23.3,9.5,88,0,605.6,33.2
10-11-2024,09:57:01,-19,-23.5,9.5,88,0,605.1,33.2
10-11-2024,09:57:31,-17,-23.5,9.5,88,0,605.1,33.2
10-11-2024,09:58:01,-20,-23.4,9.5,88,0,596.6,33.2
10-11-2024,09:58:31,-20,-23.4,9.5,88,0,596.6,33.2
10-11-2024,09:59:01,-21,-25.3,7.5,88,0,603.1,33.3
10-11-2024,09:59:31,-20,-25.3,7.5,88,0,603.1,33.3
10-11-2024,10:00:01,-23,-25.5,7.5,89,0,608.6,33.2
10-11-2024,10:00:31,-23,-25.4,7.6,89,0,608.6,33.2
10-11-2024,10:01:01,-20,-22.3,7.4,89,0,598.4,33.2
10-11-2024,10:01:31,-20,-22.3,7.4,89,0,605.6,33.2
10-11-2024,10:02:01,-17,-22.6,7.5,89,0,617.1,30.2
10-11-2024,10:02:31,-17,-22.6,7.5,89,0,617.1,30.2
10-11-2024,10:03:01,-20,-22.7,7.2,89,0,624.5,30.4
10-11-2024,10:03:31,-20,-22.7,7.2,89,0,625.1,30.1
10-11-2024,10:04:01,-16,-22.6,7.2,89,0,620.9,30.5
10-11-2024,10:04:31,-19,-22.7,7.2,89,0,620.9,30.5
10-11-2024,10:05:01,-18,-22.4,7.2,89,0,620.7,30.2
10-11-2024,10:05:31,-18,-22.6,7.2,89,0,620.7,30.2
10-11-2024,10:06:01,-16,-22.8,7.2,89,0,609.1,30.2
10-11-2024,10:06:31,-17,-22.8,7.2,89,0,617,30.3
10-11-2024,10:07:01,-18,-22.7,7.2,89,0,624.9,30.2
10-11-2024,10:07:31,-16,-20.1,7.1,89,0,624.9,30.2
10-11-2024,10:08:01,-20,-24.7,10,90,0,630.5,30.3
10-11-2024,10:08:31,-20,-24.7,10,90,0,630.5,30.3
10-11-2024,10:09:01,-19,-22.9,10,90,0,634.9,33.4
10-11-2024,10:09:31,-19,-23.2,10,90,0,634.9,33.4
10-11-2024,10:10:01,-20,-23.1,9.7,90,0,634.8,33.2
10-11-2024,10:10:31,-20,-21.3,9.7,90,0,634.8,33.2
10-11-2024,10:11:01,-18,-23.8,11.7,90,0,636.2,36.3
10-11-2024,10:11:31,-19,-23.8,11.7,90,0,636.2,36.3
10-11-2024,10:12:01,-23,-26.7,14.3,90,0,638.3,39.3
10-11-2024,10:12:31,-19,-24.9,14.3,90,0,636.6,39.3
10-11-2024,10:13:01,-22,-25.4,14.1,90,0,641,39.5
10-11-2024,10:13:31,-22,-25.4,14.1,90,0,638.6,39.5
10-11-2024,10:14:01,-20,-25.3,13.9,90,0,641.2,39.4
10-11-2024,10:14:31,-20,-25.4,13.9,90,0,641.2,39.4
10-11-2024,10:15:01,-6,-10.2,13.7,91,0,643.5,39.5
10-11-2024,10:15:31,-6,-10.2,13.8,91,0,643.5,39.5
10-11-2024,10:16:01,-8,-10.1,13.7,91,0,649.8,24.1
10-11-2024,10:16:31,-8,-10.1,13.7,91,0,649.8,24.5
10-11-2024,10:17:01,-4,-9,11.8,91,0,645,21.1
10-11-2024,10:17:31,-4,-9.1,11.8,91,0,645,21.1
10-11-2024,10:18:01,-6,-9.2,11.7,91,0,649.7,21.4
10-11-2024,10:18:31,-6,-9.2,11.7,91,0,649.7,21.4
10-11-2024,10:19:01,-3,-8.9,11.8,91,0,651.2,21.1
10-11-2024,10:19:31,-3,-8.9,11.8,91,0,650.9,21.1
10-11-2024,10:20:01,-8,-9.3,11.8,91,0,653.3,21.1
10-11-2024,10:20:31,-8,-9.5,11.8,91,0,652.7,21.1
10-11-2024,10:21:01,-5,-9,11.8,91,0,656.2,21.4
10-11-2024,10:21:31,-7,-9,11.8,91,0,655.4,21.1
10-11-2024,10:22:01,-4,-8.5,12.1,91,0,656.4,21.2
10-11-2024,10:22:31,-5,-8.6,12.3,91,0,656.4,21.2
10-11-2024,10:23:01,-6,-9.1,12,91,0,658.3,21.2
10-11-2024,10:23:31,-6,-9.1,12,91,0,657.8,21.2
10-11-2024,10:24:01,-4,-9.1,11.7,91,0,668.8,21.1
10-11-2024,10:24:31,-4,-9.1,11.7,91,0,668.8,21.1
10-11-2024,10:25:01,-6,-9.5,11.7,91,0,675,21.1
10-11-2024,10:25:31,-6,-9.2,11.7,91,0,675,21.1
10-11-2024,10:26:01,-6,-9.1,11.7,91,0,682.8,21.1
10-11-2024,10:26:31,-6,-9.4,11.7,91,0,682.8,21.1
10-11-2024,10:27:01,-5,-9,11.7,91,0,687,21.1
10-11-2024,10:27:31,-6,-9,11.7,91,0,687,21.1
10-11-2024,10:28:01,-4,-9.4,11.7,91,0,685.8,21.2
10-11-2024,10:28:31,-6,-9.4,11.7,91,0,685.8,21.4
10-11-2024,10:29:01,-2,-7.2,11.7,91,0,683.6,21.1
10-11-2024,10:29:31,-2,-7.2,11.7,91,0,683.6,21.1
10-11-2024,10:30:01,-8,-10.5,13.8,91,0,688.5,24.2
10-11-2024,10:30:31,-6,-10.5,13.8,91,0,688.5,24.1
10-11-2024,10:31:01,-7,-10,13.9,91,0,691.6,24.3
10-11-2024,10:31:31,-7,-10.2,13.8,91,0,692.5,24.3
10-11-2024,10:32:01,0,-4.6,19.4,91,0,690.5,24.1
10-11-2024,10:32:31,0,-4.6,19.4,91,0,690.5,24.1
10-11-2024,10:33:01,-4,-7.8,23.3,91,0,692.3,33.4
10-11-2024,10:33:31,-4,-7.8,23.3,91,0,692.3,33.4
10-11-2024,10:34:01,-9,-13.9,28.6,91,0,689.9,39.3
10-11-2024,10:34:31,-7,-11.5,28.6,91,0,690.5,39.3
10-11-2024,10:35:01,-4,-8.1,27.4,91,0,692.3,36.3
10-11-2024,10:35:31,-4,-8.1,27.4,91,0,690.8,36.3
10-11-2024,10:36:01,-3,-8,28.2,91,0,691.9,36.4
10-11-2024,10:36:31,-3,-8.1,28.2,91,0,691.9,36.4
10-11-2024,10:37:01,-5,-8,28,91,0,694.8,36.3
10-11-2024,10:37:31,-5,-8.3,28,91,0,694.4,36.3
10-11-2024,10:38:01,-4,-7.8,28,91,0,695,36.6
10-11-2024,10:38:31,-4,-10.8,28,91,0,694.8,36.3
10-11-2024,10:39:01,-8,-7.6,54.6,91,0,698.5,63.6
10-11-2024,10:39:31,24,22.1,54.6,91,0,698.5,63.6
10-11-2024,10:40:01,-6,-9.8,84.1,91,0,701.3,66.4
10-11-2024,10:40:31,-6,-9.8,84.1,91,0,702.1,66.4
10-11-2024,10:41:01,-8,-10,84.3,91,0,700.1,94.3
10-11-2024,10:41:31,-7,-9.9,84.3,91,0,700.7,94.3
10-11-2024,10:42:01,-4,-9.5,84.6,91,0,699.3,94.1
10-11-2024,10:42:31,-4,-9.5,84.6,91,0,699.3,94.2
10-11-2024,10:43:01,-9,-10.7,83.8,91,0,701.3,91.2
10-11-2024,10:43:31,-9,-10.7,83.8,91,0,701.3,91.2
10-11-2024,10:44:01,-4,-9.9,83.7,91,0,704.8,93.5
10-11-2024,10:44:31,-7,-10,83.7,91,0,704.8,93.5
10-11-2024,10:45:01,-6,-9.9,83.5,91,0,694.6,93.5
10-11-2024,10:45:31,-6,-10,83.5,91,0,694.6,93.5
10-11-2024,10:46:01,-4,-9.5,83.5,91,0,703.1,93.5
10-11-2024,10:46:31,-4,-9.5,83.5,91,0,703.1,93.5
10-11-2024,10:47:01,-5,-7.5,95.1,91,0,708,93.5
10-11-2024,10:47:31,-5,-9.4,95.1,91,0,708,93.5
10-11-2024,10:48:01,19,12.2,118.8,91,0,707,129
10-11-2024,10:48:31,2,-2.8,118.8,91,0,707,129
10-11-2024,10:49:01,-4,-11.3,139.9,91,0,710.8,149.7
10-11-2024,10:49:31,0,-11.3,139.2,91,0,710.8,149.7
10-11-2024,10:50:01,-5,-6.2,141.5,91,0,717.5,146.9
10-11-2024,10:50:31,-5,-9.2,141.5,91,0,717.5,149.6
10-11-2024,10:51:01,10,2.7,142,91,0,722.5,136.9
10-11-2024,10:51:31,-4,-3.3,142.2,91,0,722.5,136.9
10-11-2024,10:52:01,-3,-12.4,140.1,91,0,727.3,152.2
10-11-2024,10:52:31,-3,-9.3,140.1,91,0,727.3,152.2
10-11-2024,10:53:01,-4,-10.3,140.2,91,0,726.1,149.6
10-11-2024,10:53:31,-4,-10.3,140.2,91,0,726.1,149.6
10-11-2024,10:54:01,-7,-13.9,139.9,91,0,731.9,149.9
10-11-2024,10:54:31,-7,-13.9,139.9,91,0,731.9,149.9
10-11-2024,10:55:01,-1,-11,140.1,91,0,719.4,149.8
10-11-2024,10:55:31,-1,-11,140.1,91,0,719.4,149.8
10-11-2024,10:56:01,-2,-9.7,140.6,92,0,721.9,150.1
10-11-2024,10:56:31,-2,-9.7,140.6,92,0,721.9,150.1
10-11-2024,10:57:01,-8,-10.2,141.5,92,0,723.5,150.3
10-11-2024,10:57:31,-2,-9.9,141,92,0,723.5,149.9
10-11-2024,10:58:01,-5,-9.1,142,92,0,730.6,150.3
10-11-2024,10:58:31,-5,-9.1,142,92,0,730.6,150.3
10-11-2024,10:59:01,0,-9.3,142.5,92,0,732.2,150.6
10-11-2024,10:59:31,-2,-5.2,142.5,92,0,731.1,150
10-11-2024,11:00:01,-146,-154.4,148,95,0,726.6,155.4
10-11-2024,11:00:31,-146,-154.4,148,95,0,724.9,155.4
10-11-2024,11:01:01,-4,-8.7,148,94,0,726.7,0
10-11-2024,11:01:31,-4,-8.7,148,94,0,726.7,0
10-11-2024,11:02:01,-4,-8.6,0,94,137.6,734.5,8.9
10-11-2024,11:02:31,-4,-8.6,0,94,137.6,734.5,8.9
10-11-2024,11:03:01,-4,-8.9,0,94,142,733.3,9
10-11-2024,11:03:31,-4,-8.6,0,94,142,732.4,9
10-11-2024,11:04:01,-5,-9,0,94,141.4,733.9,9.1
10-11-2024,11:04:31,-4,-8.7,0,94,141.4,733.9,8.9
10-11-2024,11:05:01,-4,-8.8,0,94,143.4,731.7,9.2
10-11-2024,11:05:31,-4,-8.8,0,94,143.4,733.7,9.2
10-11-2024,11:06:01,-4,-8.6,0,94,144.2,730.6,9.1
10-11-2024,11:06:31,-4,-8.6,0,94,144.2,730.6,9.1
10-11-2024,11:07:01,-4,-8.7,0,94,144.5,734,9
10-11-2024,11:07:31,-4,-8.6,0,94,144.3,733.9,8.9
10-11-2024,11:08:01,-5,-8.9,0,94,142.3,732.8,9.1
10-11-2024,11:08:31,-4,-8.9,0,94,142.3,736.2,9.1
10-11-2024,11:09:01,-4,-8.7,0,94,113.1,724.1,9
10-11-2024,11:09:31,-4,-8.7,0,94,113.1,724.1,9
10-11-2024,11:10:01,-4,-8.7,0,94,113.1,696.6,8.9
10-11-2024,11:10:31,-4,-8.7,0,94,113.1,706.3,8.9
10-11-2024,11:11:01,-4,3.5,0,94,113.1,721.6,9
10-11-2024,11:11:31,-4,3.5,0,94,113.1,721.6,9
10-11-2024,11:12:01,-4,-8.8,0,94,113.1,731.1,8.9
10-11-2024,11:12:31,-4,-8.8,0,94,113.1,731.1,8.9
10-11-2024,11:13:01,-4,-8.7,0,94,113.1,741,9.2
10-11-2024,11:13:31,-4,-8.7,0,94,113.1,742.3,9
10-11-2024,11:14:01,-4,-8.6,0,94,113.1,734,9.3
10-11-2024,11:14:31,-4,-8.6,0,94,113.1,733.9,9.3
10-11-2024,11:15:01,-4,-8.7,0,94,113.1,742.8,8.9
10-11-2024,11:15:31,-4,-8.7,0,94,113.1,742.8,8.9
10-11-2024,11:16:01,-6,-10.6,0,94,50.3,760,10.3
10-11-2024,11:16:31,-7,-10.6,0,94,50.3,760,11
10-11-2024,11:17:01,-4,-9.1,0,94,91.3,755.2,9.4
10-11-2024,11:17:31,-4,-9.1,0,94,91.3,755.2,9.4
10-11-2024,11:18:01,81,75,0,94,0,744.8,10.1
10-11-2024,11:18:31,81,75,0,94,0,744.8,10.1
10-11-2024,11:19:01,-1,-11.2,91.6,94,0,734.5,96.6
10-11-2024,11:19:31,0,-11.2,91.6,94,0,737,96.6
10-11-2024,11:20:01,-3,-10.5,92.7,94,0,746.8,102.7
10-11-2024,11:20:31,-3,-10.4,92.5,94,0,739.4,102.7
10-11-2024,11:21:01,-5,-14,94.6,94,0,724.5,102.9
10-11-2024,11:21:31,-9,-14,94.6,94,0,724.5,105.6
10-11-2024,11:22:01,24,21.6,94.3,94,0,733,102.7
10-11-2024,11:22:31,24,21.6,94.3,94,0,733,102.7
10-11-2024,11:23:01,-9,-11.8,127.6,94,0,741.7,137.9
10-11-2024,11:23:31,-9,-11.7,127.6,94,0,741.7,137.9
10-11-2024,11:24:01,2,-8.5,127,94,0,737.2,135.3
10-11-2024,11:24:31,-8,-8.5,127.1,94,0,738.3,135.3
10-11-2024,11:25:01,-127,-134.2,127.1,95,0,744.2,135
10-11-2024,11:25:31,-127,-134.6,127.1,95,0,744.2,135.3
10-11-2024,11:26:01,-119,-125.9,127.1,96,0,756.8,126.9
10-11-2024,11:26:31,-119,-125.9,127.1,96,0,756.8,126.9
10-11-2024,11:27:01,0,0,127.1,96,82.2,754.9,126.9
10-11-2024,11:27:31,0,0,127.1,96,82.2,756.7,126.9
10-11-2024,11:28:01,0,0,0,96,94.6,757.9,126.9
10-11-2024,11:28:31,0,0,0,96,93.9,757.6,126.9
10-11-2024,11:29:01,100,92.6,80.9,96,0,735.3,126.9
10-11-2024,11:29:31,100,92.6,80.9,96,0,735.3,126.9
10-11-2024,11:30:01,97,92.9,93.3,95,0,740.9,-0.1
10-11-2024,11:30:31,97,92.9,93.3,95,0,740.9,-0.1
10-11-2024,11:31:01,-4,-9.5,94.1,94,0,731.3,102.8
10-11-2024,11:31:31,-1,-8.7,93.9,94,0,725.8,102.4
10-11-2024,11:32:01,-5,-10.4,94.6,94,0,731.6,105.3
10-11-2024,11:32:31,-5,-10.4,94.6,94,0,731.6,105.3
10-11-2024,11:33:01,-6,-10,95.5,94,0,753,105.3
10-11-2024,11:33:31,-5,-10.2,95.5,94,0,753,105.3
10-11-2024,11:34:01,-6,-9.7,96.2,94,0,764.5,105.8
10-11-2024,11:34:31,-6,-9.7,96.2,94,0,757.7,105.8
10-11-2024,11:35:01,-4,-9.7,96.3,94,0,754.7,105.3
10-11-2024,11:35:31,-5,-9.7,96.3,94,0,757.1,105.3
10-11-2024,11:36:01,-8,-10.2,96.1,94,0,766.3,105.5
10-11-2024,11:36:31,-5,-10.2,96.1,94,0,766.3,105.5
10-11-2024,11:37:01,-7,-10.6,96,94,0,779.2,105.9
10-11-2024,11:37:31,-7,-10.3,96,94,0,779.2,105.9
10-11-2024,11:38:01,-6,-10.6,96,94,0,764.2,105.9
10-11-2024,11:38:31,-8,-10.4,96,94,0,764.2,105.9
10-11-2024,11:39:01,-3,-10.7,95.9,94,0,751.5,105.8
10-11-2024,11:39:31,-3,-10.7,95.9,94,0,751.5,105.8
10-11-2024,11:40:01,-8,-10.5,95.8,94,0,775.4,105.8
10-11-2024,11:40:31,-8,-10.5,95.8,94,0,774.3,105.8
10-11-2024,11:41:01,-6,-10.9,95.3,94,0,777.7,105.8
10-11-2024,11:41:31,-7,-10.9,95.3,94,0,777.7,105.9
10-11-2024,11:42:01,-5,-11.1,95.3,94,0,776.6,105.8
10-11-2024,11:42:31,-4,-11.1,95.3,94,0,776.6,105.8
10-11-2024,11:43:01,-6,-10.8,95.2,94,0,750.8,105.6
10-11-2024,11:43:31,-6,-10.8,95.2,94,0,750.8,105.6
10-11-2024,11:44:01,-5,-10.9,95.2,94,0,763.6,105.7
10-11-2024,11:44:31,-4,-10.9,95.2,94,0,769.4,105.8
10-11-2024,11:45:01,-7,-10.9,95.2,94,0,762,105.6
10-11-2024,11:45:31,-7,-10.9,95.2,94,0,762,105.6
10-11-2024,11:46:01,-6,-10.1,95.7,94,0,753.6,105.3
10-11-2024,11:46:31,-7,-10.1,95.7,94,0,756.6,105.3
10-11-2024,11:47:01,-4,-10.7,95.6,94,0,765.1,105.8
10-11-2024,11:47:31,-7,-10.5,95.6,94,0,760.1,105.8
10-11-2024,11:48:01,-13,-31.2,95.6,94,0,738.2,105.3
10-11-2024,11:48:31,-13,-31.2,95.6,94,0,738.2,105.3
10-11-2024,11:49:01,-7,-10.4,95.6,94,0,743.3,106
10-11-2024,11:49:31,-7,-10.9,95.6,94,0,743.4,106
10-11-2024,11:50:01,-4,-10.1,95.5,94,0,722.2,105.5
10-11-2024,11:50:31,-6,-10.1,95.5,94,0,722.2,105.5
10-11-2024,11:51:01,-3,-10.7,95.5,94,0,726,105.4
10-11-2024,11:51:31,-3,-10.5,95.5,94,0,726,105.4
10-11-2024,11:52:01,-6,-14.4,95.5,94,0,735,96.3
10-11-2024,11:52:31,-6,-14.4,95.5,94,0,735,97.8
10-11-2024,11:53:01,-3,-9.6,95.6,94,0,687.8,105.2
